id,DC025,DC205,DC206,DC208,DC209,DC210,DC211,DC212,DC213,DC215,DC230a,DC230b,DC232,DC235,DC237,DC237a,DC237f,DC244,DC246,DC270a,DC109,DC201
233,2,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
235,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,31.0,Layak Minum
236,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,31.0,Layak Minum
237,2,31.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2,31.0,Layak Minum
238,2,31.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,31.0,Layak Minum
239,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2,31.0,Layak Minum
242,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,31.0,Layak Minum
243,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,11.0,Layak Minum
246,2,31.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2,31.0,Layak Minum
247,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
249,1,16.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,12.0,Layak Minum
250,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
251,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
252,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
253,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
254,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
255,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
256,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
257,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
258,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
259,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
261,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
263,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
264,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
265,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
266,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
267,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
268,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3,11.0,Layak Minum
269,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
270,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2,31.0,Layak Minum
271,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
272,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
273,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
274,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
275,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
276,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
277,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2,31.0,Layak Minum
278,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
279,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,31.0,Layak Minum
280,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Layak Minum
282,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
284,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
286,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1,31.0,Layak Minum
288,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
290,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
293,2,12.0,1.0,1.0,0.0,1.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,11.0,Layak Minum
294,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
295,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Tidak Layak Minum
296,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
300,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2,51.0,Tidak Layak Minum
302,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Tidak Layak Minum
303,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
304,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
309,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
310,2,21.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,41.0,Tidak Layak Minum
311,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
314,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
317,2,16.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1,12.0,Tidak Layak Minum
318,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1,51.0,Tidak Layak Minum
319,2,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
320,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,31.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2,31.0,Tidak Layak Minum
321,2,21.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,41.0,Tidak Layak Minum
322,2,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3,11.0,Layak Minum
323,2,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5,11.0,Layak Minum
324,2,12.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5,11.0,Layak Minum
325,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,31.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,31.0,Layak Minum
328,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3,11.0,Tidak Layak Minum
329,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
332,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Tidak Layak Minum
333,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Tidak Layak Minum
334,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Tidak Layak Minum
336,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
340,2,12.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,35.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Tidak Layak Minum
341,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
343,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
344,2,12.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
345,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Tidak Layak Minum
347,2,16.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,12.0,Layak Minum
348,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
351,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3,11.0,Layak Minum
352,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4,11.0,Layak Minum
353,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3,11.0,Layak Minum
354,2,16.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,12.0,Layak Minum
355,2,21.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2,41.0,Layak Minum
357,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1,11.0,Layak Minum
358,2,21.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2,41.0,Layak Minum
360,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Tidak Layak Minum
361,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3,11.0,Layak Minum
362,2,16.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1,12.0,Layak Minum
367,2,31.0,1.0,0.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2,51.0,Tidak Layak Minum
369,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Tidak Layak Minum
372,2,31.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3,31.0,Layak Minum
373,2,31.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,31.0,Layak Minum
374,2,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
375,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Tidak Layak Minum
376,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Tidak Layak Minum
377,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2,31.0,Tidak Layak Minum
379,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
383,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,12.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,31.0,Layak Minum
384,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Tidak Layak Minum
385,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3,31.0,Tidak Layak Minum
387,2,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
388,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,11.0,Layak Minum
389,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4,11.0,Tidak Layak Minum
391,2,21.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,12.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,41.0,Tidak Layak Minum
392,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Tidak Layak Minum
393,2,21.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1,41.0,Layak Minum
395,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Tidak Layak Minum
396,2,21.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,41.0,Tidak Layak Minum
399,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,51.0,Tidak Layak Minum
401,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,32.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Tidak Layak Minum
402,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1,11.0,Tidak Layak Minum
403,2,31.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2,51.0,Tidak Layak Minum
405,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1,51.0,Tidak Layak Minum
406,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
409,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
411,2,31.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2,51.0,Tidak Layak Minum
413,2,31.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,12.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,31.0,Tidak Layak Minum
414,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
415,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
416,1,12.0,1.0,1.0,0.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
417,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2,11.0,Layak Minum
418,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,36.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,11.0,Layak Minum
419,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
420,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3,11.0,Layak Minum
421,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
422,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1,11.0,Layak Minum
423,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
424,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
425,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,11.0,Layak Minum
426,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
427,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,11.0,Layak Minum
428,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,11.0,Layak Minum
429,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
430,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,11.0,Layak Minum
431,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5,11.0,Layak Minum
432,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
433,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
434,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
435,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
436,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
437,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,11.0,Layak Minum
439,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
441,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
442,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Layak Minum
447,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
450,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
452,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
455,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
458,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
460,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
461,2,16.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,12.0,Layak Minum
462,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1,11.0,Layak Minum
463,2,12.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
