DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
11,2,31.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,31.0,2.0,4,1,51.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,31.0,80.0,0.0
11,2,31.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,31.0,2.0,4,1,52.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,31.0,56.0,0.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,31.0,2.0,4,2,61.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,31.0,50.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,31.0,2.0,2,1,46.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,11.0,85.0,1.0
11,2,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,36.0,31.0,2.0,2,1,50.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,31.0,65.0,1.0
11,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,31.0,1.0,2,2,35.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,31.0,32.0,0.0
11,2,31.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,31.0,3.0,4,1,61.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,31.0,70.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,31.0,2.0,2,1,45.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11.0,83.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,31.0,1.0,2,1,51.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,31.0,70.0,0.0
11,2,16.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,31.0,2.0,2,1,39.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,12.0,98.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,1.0,4,1,54.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,11.0,75.0,1.0
11,2,31.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,32.0,1.0,2,1,29.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,31.0,50.0,0.0
11,2,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,44.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,21.0,56.0,1.0
11,2,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,4,2,59.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21.0,36.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,42.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,11.0,50.0,1.0
11,2,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,1,43.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,21.0,54.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,1,1,30.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,60.0,1.0
11,2,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,30.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,12.0,72.0,1.0
11,2,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,21.0,998.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,4,1,49.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3,11.0,60.0,1.0
11,2,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,36.0,31.0,2.0,4,1,46.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,11.0,136.0,1.0
11,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,31.0,2.0,2,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5,11.0,72.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,31.0,2.0,4,1,54.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,32.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,3.0,4,1,42.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5,11.0,144.0,1.0
11,2,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,36.0,31.0,1.0,3,2,51.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,31.0,25.0,1.0
11,2,31.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,3,2,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,31.0,56.0,1.0
11,2,31.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,42.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,31.0,48.0,1.0
11,2,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,23.0,31.0,1.0,2,2,41.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2,31.0,60.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,1.0,2,1,29.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1,31.0,20.0,1.0
11,1,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,35.0,31.0,1.0,2,1,79.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,12.0,144.0,1.0
11,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,35.0,31.0,2.0,2,1,51.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,11.0,56.0,1.0
11,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,31.0,2.0,2,1,57.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,11.0,180.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,31.0,1.0,2,1,70.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2,11.0,48.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,35.0,31.0,2.0,1,1,28.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,11.0,56.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,3.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5,11.0,120.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,31.0,1.0,2,1,30.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,11.0,56.0,1.0
11,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,3.0,4,1,47.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5,11.0,90.0,1.0
11,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,31.0,1.0,2,1,55.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,11.0,120.0,1.0
11,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,2.0,2,1,50.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5,11.0,135.0,1.0
11,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,31.0,2.0,2,1,44.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5,11.0,120.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,31.0,2.0,2,1,41.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,11.0,128.0,1.0
11,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,31.0,3.0,2,1,45.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,11.0,90.0,1.0
11,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,31.0,2.0,2,1,57.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,11.0,84.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,36.0,31.0,2.0,4,2,43.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,11.0,998.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,2,1,64.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,31.0,49.0,1.0
11,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,4,2,50.0,8.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1,31.0,42.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,1.0,2,1,59.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4,11.0,174.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,36.0,31.0,2.0,4,1,44.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,31.0,63.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,3.0,4,1,61.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,31.0,58.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,32.0,2.0,4,1,47.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3,11.0,84.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,3.0,4,1,40.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,11.0,112.0,1.0
11,2,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,36.0,31.0,1.0,2,1,67.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,11.0,96.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,32.0,31.0,2.0,2,1,38.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,96.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,36.0,31.0,3.0,4,2,62.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,11.0,65.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,11.0,75.0,1.0
11,2,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,2,1,39.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,51.0,36.0,0.0
11,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,32.0,1.0,1,1,51.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1,21.0,20.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,36.0,32.0,2.0,2,1,39.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,11.0,90.0,1.0
11,2,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,35.0,31.0,2.0,2,2,71.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,11.0,30.0,1.0
11,2,21.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,23.0,31.0,1.0,2,1,32.0,8.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,41.0,50.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,23.0,31.0,2.0,2,2,38.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,42.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,4.0,4,2,41.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,11.0,72.0,1.0
11,2,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,53.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,12.0,56.0,0.0
11,2,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,12.0,1.0,2,1,35.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,51.0,30.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,35.0,3.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,11.0,136.0,1.0
11,2,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,36.0,12.0,1.0,1,2,53.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41.0,30.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,36.0,31.0,3.0,2,2,75.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,11.0,91.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,36.0,31.0,3.0,4,1,42.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5,11.0,108.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,31.0,3.0,4,1,47.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5,11.0,84.0,1.0
11,2,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,36.0,31.0,2.0,2,1,83.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,31.0,50.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,1,44.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,11.0,84.0,0.0
11,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,31.0,1.0,3,2,75.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,84.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,2,51.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,11.0,54.0,0.0
11,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,32.0,2.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2,11.0,42.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,36.0,31.0,2.0,4,2,82.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3,11.0,96.0,0.0
11,2,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,23.0,35.0,3.0,4,1,48.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,11.0,120.0,0.0
11,2,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,36.0,31.0,2.0,2,1,36.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,100.0,1.0
11,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,36.0,31.0,1.0,1,1,53.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4,11.0,94.0,1.0
11,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,24.0,31.0,2.0,4,1,38.0,5.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,11.0,42.0,0.0
11,2,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,31.0,3.0,4,1,65.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,12.0,54.0,1.0
11,2,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,23.0,31.0,2.0,2,1,40.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,11.0,70.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,11.0,36.0,31.0,1.0,2,1,38.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,11.0,42.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,1,64.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,11.0,72.0,1.0
11,2,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,31.0,3.0,1,2,80.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,12.0,60.0,1.0
11,2,21.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,11.0,36.0,31.0,1.0,2,1,45.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,41.0,45.0,1.0
11,2,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,36.0,31.0,1.0,2,1,27.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,41.0,63.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,31.0,2.0,4,1,59.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,11.0,144.0,0.0
11,2,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,36.0,31.0,2.0,2,1,48.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,11.0,63.0,1.0
11,2,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,24.0,31.0,1.0,4,1,49.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,12.0,28.0,1.0
11,2,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,3.0,4,2,53.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2,51.0,54.0,0.0
11,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,12.0,1.0,1,2,61.0,8.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,31.0,24.0,0.0
11,2,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,31.0,30.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,36.0,31.0,2.0,4,1,57.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,40.0,1.0
11,2,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,36.0,31.0,2.0,4,1,57.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2,11.0,56.0,0.0
