id,DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
238,11,2,31,1,1,1,1,0,0,0,35,24,31,2,2,1,37,2,1,1,1,0,2,1,1,0,0,0,0,0,2,NA,0,0,4,2,31,58,Layak Minum
239,11,2,31,1,1,1,0,0,0,0,35,23,31,1,2,2,41,2,1,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,4,2,31,60,Layak Minum
242,11,2,31,1,1,1,0,0,0,0,35,23,31,2,2,2,78,8,1,1,1,0,2,0,0,0,0,0,0,0,2,NA,0,0,1,1,31,60,Layak Minum
243,11,2,12,1,0,1,0,0,1,0,35,23,31,3,4,2,60,2,1,1,1,0,1,0,0,0,0,0,0,0,2,NA,1,0,1,4,11,56,Layak Minum
246,11,2,31,1,0,1,1,0,0,0,35,36,31,1,2,1,35,2,3,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,1,0,1,2,31,20,Layak Minum
247,11,2,31,1,0,1,0,0,1,0,35,36,31,1,2,1,29,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,4,1,31,20,Layak Minum
249,11,1,16,1,0,1,1,0,0,0,35,35,31,1,2,1,79,2,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,2,1,12,144,Layak Minum
250,11,1,12,1,0,1,0,0,1,0,35,35,31,2,2,1,51,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,11,56,Layak Minum
251,11,1,12,1,1,1,1,0,1,1,33,35,31,2,2,1,57,2,1,1,1,0,2,1,1,0,0,0,0,0,1,0,1,0,1,5,11,180,Layak Minum
252,11,1,12,1,1,1,1,1,1,0,35,35,31,3,2,1,44,1,4,NA,NA,NA,3,0,0,0,0,0,0,0,1,0,0,0,1,3,11,165,Layak Minum
253,11,1,12,1,0,1,1,0,0,0,33,35,31,1,2,1,70,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,2,11,48,Layak Minum
254,11,1,12,1,0,1,1,0,0,0,35,35,31,2,1,1,28,5,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,11,56,Layak Minum
255,11,1,12,1,0,1,1,1,1,1,33,35,31,3,2,1,37,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,4,5,11,120,Layak Minum
256,11,1,12,1,0,1,1,0,1,0,35,35,31,1,2,1,30,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,11,56,Layak Minum
257,11,1,12,1,1,1,1,1,1,1,33,35,31,3,4,1,47,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1,5,11,90,Layak Minum
258,11,1,12,1,1,1,1,0,1,1,33,35,31,1,2,1,55,2,1,1,1,0,2,1,1,0,0,0,0,0,1,0,1,0,1,5,11,120,Layak Minum
259,11,1,12,1,0,1,1,1,1,1,33,35,31,2,4,1,50,2,1,1,1,0,2,0,0,0,0,0,0,0,2,NA,1,0,1,5,11,56,Layak Minum
261,11,1,12,1,1,1,1,1,1,1,33,35,31,2,2,1,50,2,1,1,1,0,2,1,0,0,0,1,0,0,1,1,1,0,1,5,11,135,Layak Minum
263,11,1,12,1,1,1,1,1,1,1,33,35,31,2,2,1,44,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,5,11,120,Layak Minum
264,11,1,12,1,1,1,1,0,1,0,33,35,31,2,4,1,52,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,4,4,11,136,Layak Minum
265,11,1,12,1,0,1,1,0,1,1,33,35,31,2,2,1,41,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,5,11,128,Layak Minum
266,11,1,12,1,0,1,1,0,1,1,35,35,31,3,2,1,45,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,4,11,90,Layak Minum
267,11,2,31,1,0,1,0,0,0,0,35,36,31,1,1,2,86,2,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,0,0,0,0,1,31,30,Layak Minum
268,11,2,12,1,0,0,0,0,0,0,33,35,31,2,2,1,57,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,3,11,84,Layak Minum
269,11,2,12,1,0,1,1,0,1,0,34,36,31,2,4,2,43,2,1,1,1,0,2,1,1,0,0,0,0,0,1,0,1,0,1,5,11,998,Layak Minum
270,11,2,31,1,0,1,1,0,1,0,35,36,31,2,4,1,62,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,0,1,1,1,2,31,71,Layak Minum
271,11,2,31,1,0,1,0,0,0,0,35,36,31,2,2,1,64,8,2,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,1,31,49,Layak Minum
272,11,2,31,1,0,0,0,0,0,0,35,36,31,2,4,2,50,8,1,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,4,1,31,42,Layak Minum
273,11,2,31,1,0,0,0,0,1,0,35,36,31,3,4,1,53,2,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,0,1,0,1,1,31,54,Layak Minum
274,11,2,31,1,0,1,0,0,1,0,35,36,31,2,4,1,55,8,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,0,1,0,1,1,31,55,Layak Minum
275,11,2,12,1,0,1,1,0,1,0,35,36,31,1,2,1,59,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,4,4,11,174,Layak Minum
276,11,2,31,1,0,1,0,0,0,0,35,36,31,1,2,1,35,2,2,1,0,0,NA,1,1,0,0,0,0,0,2,NA,0,0,1,1,31,44,Layak Minum
277,11,2,31,1,0,1,0,0,1,0,34,36,31,2,4,1,44,8,1,1,0,1,2,1,1,0,0,0,0,0,1,0,1,0,1,2,31,63,Layak Minum
278,11,2,31,1,0,1,0,0,0,0,35,36,31,3,4,1,61,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,1,31,58,Layak Minum
279,11,2,31,1,0,1,0,0,0,0,35,36,31,1,2,1,33,8,2,0,0,0,3,0,0,0,0,0,0,0,3,NA,0,0,1,1,31,25,Layak Minum
280,11,2,31,1,0,0,0,0,0,0,35,36,31,2,2,2,71,8,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,0,1,0,1,1,31,48,Layak Minum
282,11,2,12,1,0,1,1,0,1,0,35,35,32,2,4,1,47,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,4,3,11,84,Layak Minum
284,11,2,12,1,0,1,1,0,1,0,35,35,31,2,2,1,38,8,1,1,1,0,NA,1,1,0,0,0,0,0,2,NA,1,0,1,3,11,39,Layak Minum
286,11,2,31,1,0,1,0,0,1,0,35,36,31,2,4,1,60,8,2,1,0,0,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,31,55,Layak Minum
288,11,2,12,1,0,1,0,0,1,0,35,36,31,2,4,1,43,8,2,1,1,0,NA,1,1,0,0,0,0,0,2,NA,1,0,1,2,11,104,Layak Minum
290,11,2,12,1,0,1,1,0,1,0,33,35,31,3,4,1,40,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,4,11,112,Layak Minum
293,11,2,12,1,0,1,0,1,0,0,35,36,31,1,2,1,67,2,1,1,1,0,2,1,1,0,0,0,0,1,1,1,1,1,0,2,11,96,Layak Minum
294,11,2,12,1,0,1,1,0,1,0,35,32,31,2,2,1,38,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5,11,96,Layak Minum
295,11,2,12,1,0,1,1,1,1,0,35,36,31,3,4,2,62,8,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,2,11,65,Tidak Layak Minum
296,11,2,12,1,0,1,1,0,1,0,35,36,31,3,4,1,56,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,3,11,75,Layak Minum
300,11,2,31,1,0,1,0,0,0,0,35,36,31,2,2,1,39,2,2,1,0,0,2,1,1,0,0,1,0,0,1,1,0,1,0,2,51,36,Tidak Layak Minum
302,11,2,17,0,0,0,0,0,0,0,21,36,32,1,1,1,51,2,2,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,3,1,21,20,Tidak Layak Minum
303,11,2,12,1,0,1,1,0,1,0,33,36,32,2,2,1,39,2,2,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,5,11,90,Layak Minum
304,11,2,12,1,0,1,1,1,1,0,21,31,12,1,4,2,62,2,1,1,1,0,1,1,1,0,0,0,0,0,2,NA,1,1,4,3,11,30,Layak Minum
309,11,2,12,1,0,0,0,0,1,0,35,35,31,2,2,2,71,2,2,0,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,3,11,30,Layak Minum
310,11,2,21,1,0,1,1,0,1,0,35,23,31,1,2,1,32,8,1,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,1,1,41,50,Tidak Layak Minum
311,11,2,12,1,0,1,1,1,1,0,35,23,31,2,2,2,38,2,1,1,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,4,11,42,Layak Minum
314,11,2,12,1,0,1,1,0,1,0,33,35,31,4,4,2,41,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,0,5,11,72,Layak Minum
317,11,2,16,1,0,0,0,0,1,0,35,36,31,2,4,1,53,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,1,1,1,12,56,Tidak Layak Minum
318,11,2,31,1,0,0,0,0,1,0,11,12,12,1,2,1,35,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,1,0,1,51,30,Tidak Layak Minum
319,11,2,12,1,0,1,1,0,1,1,33,35,35,3,4,1,44,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,11,136,Layak Minum
320,11,2,31,1,0,1,0,0,1,0,11,36,31,2,4,1,65,2,4,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,1,1,1,2,31,28,Tidak Layak Minum
321,11,2,21,1,0,1,0,0,0,0,11,36,12,1,1,2,53,2,2,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,1,41,30,Tidak Layak Minum
322,11,2,12,1,0,1,1,0,0,0,35,36,31,3,2,2,75,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1,3,11,91,Layak Minum
323,11,2,12,1,0,1,1,0,1,1,33,36,31,3,4,1,42,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,2,5,11,108,Layak Minum
324,11,2,12,1,0,1,1,0,1,1,35,35,31,3,4,1,47,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,2,5,11,84,Layak Minum
325,11,2,31,1,0,0,1,0,0,0,21,36,31,2,2,1,83,2,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,31,50,Layak Minum
328,11,2,12,1,0,1,1,0,1,0,35,36,31,3,4,1,44,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,0,1,3,11,84,Tidak Layak Minum
329,11,2,12,1,0,0,0,0,0,0,21,36,31,1,3,2,75,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,11,84,Layak Minum
332,11,2,12,1,0,1,1,0,1,0,35,36,31,2,4,2,51,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,0,3,11,54,Tidak Layak Minum
333,11,2,12,1,0,1,0,0,1,0,35,36,32,2,2,1,37,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,0,0,1,2,11,42,Tidak Layak Minum
334,11,2,12,1,0,1,1,0,1,0,21,36,31,2,4,2,82,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,2,3,11,96,Tidak Layak Minum
336,11,2,31,1,0,0,0,0,0,0,35,36,12,3,1,2,77,95,2,1,1,0,3,1,1,0,0,0,0,0,NA,NA,0,0,0,1,31,42,Layak Minum
340,11,2,12,1,0,0,1,0,1,0,11,23,35,3,4,1,48,2,2,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,1,3,11,120,Tidak Layak Minum
341,11,2,12,1,1,1,1,1,1,0,33,36,31,2,2,1,36,2,1,1,1,1,3,0,0,0,0,0,0,0,1,1,0,0,1,4,11,100,Layak Minum
343,11,2,12,1,1,1,1,0,1,0,33,36,31,1,1,1,53,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,4,4,11,94,Layak Minum
344,11,2,12,0,0,1,0,0,1,0,35,36,31,2,4,1,43,8,2,1,0,0,2,1,1,0,0,0,0,0,3,NA,0,1,1,1,11,42,Layak Minum
345,11,2,12,1,0,1,0,0,1,0,35,24,31,2,4,1,38,5,1,1,1,0,3,1,1,0,0,0,0,0,1,1,0,1,1,2,11,42,Tidak Layak Minum
347,11,2,16,1,0,1,1,0,1,0,35,35,31,3,4,1,65,2,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,4,12,54,Layak Minum
348,11,2,12,1,0,1,0,0,1,0,11,23,31,2,2,1,40,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,11,70,Layak Minum
351,11,2,12,1,0,1,1,0,1,0,11,36,31,1,2,1,38,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,3,11,42,Layak Minum
352,11,2,12,1,0,1,1,0,1,0,35,36,31,3,4,1,64,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,4,11,72,Layak Minum
353,11,2,12,1,0,1,1,0,1,0,35,36,31,2,4,1,50,8,1,1,0,0,2,0,0,0,0,0,0,0,3,NA,0,1,0,3,11,54,Layak Minum
354,11,2,16,1,0,0,0,0,0,0,11,36,31,3,1,2,80,5,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,12,60,Layak Minum
355,11,2,21,1,0,1,1,0,1,0,11,36,31,1,2,1,45,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,2,41,45,Layak Minum
357,11,2,12,1,0,0,0,0,0,0,11,36,31,3,1,2,64,8,1,1,0,0,2,1,1,0,0,0,0,0,3,NA,1,0,0,1,11,48,Layak Minum
358,11,2,21,1,1,1,0,0,1,0,35,36,31,1,2,1,27,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,2,41,63,Layak Minum
360,11,2,12,1,0,1,1,0,1,0,33,35,31,2,4,1,59,8,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,1,1,4,11,144,Tidak Layak Minum
361,11,2,12,1,0,1,1,1,1,0,33,36,31,2,2,1,48,8,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,3,11,63,Layak Minum
362,11,2,16,1,0,0,1,0,1,0,11,24,31,1,4,1,49,8,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,12,28,Layak Minum
367,11,2,31,1,0,0,1,0,1,0,35,36,31,3,4,2,53,2,1,1,0,0,3,1,1,0,1,0,0,0,1,1,1,1,2,2,51,54,Tidak Layak Minum
369,11,2,31,0,0,0,0,0,0,0,11,36,12,1,1,2,61,8,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,1,31,24,Tidak Layak Minum
372,11,2,31,1,0,1,1,1,1,0,35,36,12,2,4,1,46,2,3,NA,NA,NA,3,0,0,0,0,0,0,0,2,NA,1,1,1,3,31,40,Layak Minum
373,11,2,31,0,0,1,0,0,0,0,35,36,31,2,2,1,36,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,31,30,Layak Minum
374,11,2,12,1,0,1,1,0,0,0,35,36,31,2,4,1,57,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,3,11,40,Layak Minum
375,11,2,12,1,0,1,1,0,1,0,35,36,31,2,4,1,57,2,1,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,4,2,11,56,Tidak Layak Minum
376,11,2,31,0,0,0,0,0,0,0,35,36,32,2,3,1,53,8,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,31,48,Tidak Layak Minum
377,11,2,31,1,0,1,1,0,1,0,35,36,31,2,2,1,34,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,0,1,1,2,31,78,Tidak Layak Minum
379,11,2,12,1,0,1,1,0,1,0,35,36,31,2,2,1,52,8,1,1,1,0,3,1,1,0,1,0,0,0,1,1,0,1,1,2,11,35,Layak Minum
383,11,2,31,1,0,1,1,0,1,0,35,36,12,2,4,1,48,8,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,31,48,Layak Minum
384,11,2,12,1,0,1,1,0,1,0,35,34,31,1,3,2,55,8,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,11,28,Tidak Layak Minum
385,11,2,31,1,0,1,1,0,1,0,35,36,31,2,2,1,38,2,2,1,1,0,3,1,1,0,0,0,0,0,1,1,0,1,1,3,31,60,Tidak Layak Minum
387,11,2,12,1,0,1,1,1,1,1,33,35,31,3,2,1,41,2,1,1,1,0,2,1,0,0,0,0,0,0,1,1,1,0,1,5,11,150,Layak Minum
388,11,2,12,1,0,0,0,0,1,0,35,36,31,1,3,2,37,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,11,40,Layak Minum
389,11,2,12,1,0,1,1,0,1,0,35,35,31,2,2,1,34,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,1,1,4,11,36,Tidak Layak Minum
391,11,2,21,1,0,1,0,0,1,0,35,36,12,1,2,1,33,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,41,20,Tidak Layak Minum
392,11,2,12,1,0,1,0,0,0,0,35,32,32,2,4,2,56,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,3,2,11,66,Tidak Layak Minum
393,11,2,21,1,0,0,0,0,0,0,11,36,12,1,3,2,29,8,2,0,0,0,3,1,1,0,0,0,0,0,3,NA,0,1,0,1,41,42,Layak Minum
395,11,2,12,1,0,1,1,0,1,0,35,32,31,2,2,1,38,2,1,1,0,0,3,1,1,0,0,0,0,0,2,NA,1,0,2,3,11,36,Tidak Layak Minum
396,11,2,21,0,0,1,0,0,1,0,35,36,12,2,4,1,34,2,3,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,0,1,1,1,41,20,Tidak Layak Minum
399,11,2,31,1,0,0,0,0,1,0,11,36,12,1,2,1,32,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,51,30,Tidak Layak Minum
401,11,2,12,1,0,1,0,0,0,0,21,36,32,2,2,1,42,8,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,1,1,1,11,45,Tidak Layak Minum
402,11,2,12,1,0,0,0,0,1,0,35,35,31,2,2,1,49,8,2,1,0,0,3,1,1,0,0,1,0,0,2,NA,1,1,1,1,11,60,Tidak Layak Minum
403,11,2,31,1,0,1,0,0,1,0,35,36,31,1,4,1,44,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,2,51,35,Tidak Layak Minum
405,11,2,31,1,0,1,0,0,0,0,35,36,31,4,4,1,60,8,2,1,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,1,51,81,Tidak Layak Minum
406,11,2,12,1,0,1,1,1,1,0,35,36,32,4,2,1,43,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,4,11,120,Layak Minum
409,11,2,12,1,0,1,0,0,1,0,33,35,32,2,4,1,44,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,4,11,80,Layak Minum
411,11,2,31,1,0,1,1,0,1,0,35,36,31,3,4,1,59,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,1,2,51,63,Tidak Layak Minum
413,11,2,31,1,0,0,0,1,0,0,21,12,12,1,2,1,32,8,2,1,0,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,31,15,Tidak Layak Minum
414,11,1,12,1,0,1,1,0,1,0,35,36,31,2,2,1,41,2,1,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,0,1,2,11,45,Layak Minum
415,11,1,12,1,1,1,1,0,1,1,33,35,31,2,4,1,60,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,1,0,1,5,11,150,Layak Minum
416,11,1,12,1,0,1,0,0,1,1,33,35,31,3,5,1,47,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,4,11,120,Layak Minum
417,11,1,12,1,0,1,1,0,1,0,35,23,31,3,4,1,52,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,1,0,1,2,11,117,Layak Minum
418,11,1,12,1,0,1,1,0,1,0,36,35,31,3,2,1,38,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,1,0,4,3,11,160,Layak Minum
419,11,1,12,1,0,1,1,1,1,1,33,35,31,3,2,1,44,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,4,11,154,Layak Minum
420,11,1,12,1,1,1,1,0,1,0,35,35,31,2,2,1,58,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,3,11,84,Layak Minum
421,11,1,12,1,0,1,0,0,1,0,35,36,31,4,4,1,65,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,11,200,Layak Minum
422,11,1,12,1,0,1,0,0,1,0,35,23,31,2,4,2,65,2,1,1,0,1,NA,1,1,0,0,0,0,0,1,0,1,0,1,1,11,60,Layak Minum
423,11,1,12,1,1,1,1,1,1,1,33,35,31,3,2,1,43,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,1,0,4,5,11,130,Layak Minum
424,11,1,12,1,1,1,1,1,1,1,33,35,31,5,2,1,49,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,1,0,1,5,11,300,Layak Minum
425,11,1,12,1,0,1,0,0,1,0,35,36,31,2,2,1,45,2,1,1,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,1,1,11,32,Layak Minum
426,11,1,12,1,0,1,1,0,1,0,35,35,31,1,4,1,40,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,11,84,Layak Minum
427,11,1,12,1,0,1,0,0,1,0,21,36,31,1,4,1,42,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,1,11,40,Layak Minum
428,11,1,12,1,0,1,1,0,1,0,35,35,31,2,4,2,47,2,1,1,0,1,NA,0,0,0,0,0,0,0,1,0,1,0,4,3,11,112,Layak Minum
429,11,1,12,1,0,1,1,0,1,0,35,35,31,2,2,1,42,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,11,60,Layak Minum
430,11,1,12,1,0,1,0,0,1,0,35,36,31,1,2,1,36,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,1,0,1,1,11,36,Layak Minum
431,11,1,12,1,1,1,1,0,1,1,33,35,31,3,4,1,53,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,1,0,0,5,11,266,Layak Minum
432,11,1,12,1,0,1,1,0,1,0,33,35,31,3,2,1,36,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,3,11,120,Layak Minum
433,11,1,12,1,0,1,1,0,1,0,33,36,31,2,4,2,63,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,11,60,Layak Minum
434,11,1,12,1,0,0,0,0,0,0,35,35,31,2,4,2,38,5,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,4,1,11,38,Layak Minum
435,11,1,12,1,0,0,0,0,1,0,35,36,31,1,2,1,34,2,2,1,0,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,11,18,Layak Minum
436,11,1,12,1,0,1,1,0,1,1,35,36,31,3,4,1,54,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,11,105,Layak Minum
437,11,1,12,1,0,1,1,0,1,0,35,36,31,2,4,1,52,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,1,1,1,2,11,64,Layak Minum
439,11,2,12,1,0,1,0,1,1,0,35,36,31,1,2,1,32,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,3,11,75,Layak Minum
441,11,2,12,1,0,1,0,1,1,0,35,35,31,2,4,1,40,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,4,11,60,Layak Minum
442,11,2,12,1,0,1,0,0,1,0,35,36,31,3,4,1,42,2,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2,11,48,Layak Minum
447,11,2,12,1,0,1,NA,0,1,NA,35,36,31,NA,4,1,52,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,2,11,48,Layak Minum
450,11,2,12,1,0,0,0,0,1,0,35,36,31,1,2,1,30,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,2,11,32,Layak Minum
452,11,2,12,1,0,1,1,0,1,0,35,35,31,3,4,1,38,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,4,11,140,Layak Minum
455,11,2,12,1,0,1,1,0,1,0,35,36,31,3,3,2,67,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,0,3,11,91,Layak Minum
458,11,2,12,1,0,1,0,0,1,0,35,36,31,1,2,1,29,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,11,32,Layak Minum
460,11,2,12,1,0,1,0,0,1,0,35,36,31,3,4,1,61,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,3,11,136,Layak Minum
461,11,2,16,1,0,1,0,0,1,0,35,36,31,1,2,1,45,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,12,48,Layak Minum
462,11,2,12,1,0,0,0,0,0,0,35,36,31,2,2,2,67,2,1,1,0,0,3,1,1,0,0,0,0,0,1,0,1,0,4,1,11,40,Layak Minum
463,11,2,12,1,0,1,1,0,1,1,35,35,31,3,4,1,54,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,1,1,5,11,120,Layak Minum
464,11,2,12,1,0,1,0,0,1,0,35,36,31,2,2,1,34,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,2,11,91,Layak Minum
465,11,2,16,1,0,1,0,0,1,0,35,32,31,1,2,1,68,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,1,2,12,72,Layak Minum
467,11,2,12,1,0,0,0,0,0,0,35,35,31,1,4,1,45,2,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,11,56,Layak Minum
468,11,2,12,1,0,1,0,0,1,0,35,36,31,1,2,1,37,8,1,1,1,0,1,1,1,0,0,0,0,0,3,NA,1,0,1,2,11,100,Tidak Layak Minum
469,11,2,12,1,0,1,1,1,1,1,35,36,31,2,4,1,58,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,4,11,225,Tidak Layak Minum
470,11,2,31,1,0,1,0,1,1,0,11,36,31,1,2,1,34,8,1,1,1,0,1,1,1,0,0,0,0,0,2,NA,1,0,1,1,31,36,Tidak Layak Minum
471,11,2,12,1,0,1,0,0,1,0,35,36,31,1,2,1,35,8,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,11,32,Layak Minum
473,11,2,12,1,0,1,1,0,1,1,35,35,31,2,4,1,50,2,1,1,0,0,3,1,1,0,0,0,0,0,1,0,1,0,1,4,11,128,Layak Minum
476,11,2,12,1,0,1,1,0,1,1,35,35,31,3,4,1,43,2,2,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,4,11,60,Layak Minum
477,11,2,12,1,0,1,0,0,1,0,35,36,31,2,4,1,49,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,2,11,60,Layak Minum
